parameter_id,IMPC_HEM_008_001
mouse_strain,C57BL
analysis_id,84bq1w3h2m0u1v3
parameter_name,Platelet count
gene_symbol,Tiprl
pvalue,0.5955871
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
