mouse_life_stage,Early adult
parameter_id,IMPC_CBC_053_001
parameter_name,Thyroxine
gene_accession_id,MGI:88446
mouse_strain,C57BL
pvalue,0.6727662
gene_symbol,Col11a1
analysis_id,2em6mg33xygz2g7
