mouse_life_stage,Middle aged adult
analysis_id,kd3986x0u1368nk
gene_accession_id,MGI:1336200
parameter_id,IMPC_GEL_028_001
pvalue,0.7652987
parameter_name,Forebrain
gene_symbol,Hpca
mouse_strain,C57BL
