pvalue,0.1316599
analysis_id,pgvhb04owfpg96h
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
parameter_name,KLRG1+ gd T cells - % of gd T cells
parameter_id,MGP_MLN_021_001
mouse_strain,C57BL
gene_symbol,Ift74
