mouse_strain,C55BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
analysis_id,8p5q31b100qy451
parameter_name,Eosinophils - % of CD45+
pvalue,0.9010763
parameter_id,MGP_IMM_125_001
gene_symbol,Kif24
