pvalue,0.3448474
mouse_life_stage,Early adult
analysis_id,w0jzzc09p7rz8zg
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
mouse_strain,C57BL
parameter_name,Corneal vascularization
parameter_id,IMPC_EYE_009_001
