mouse_strain,C57BL
analysis_id,6i2977mc7904o5k
mouse_life_stage,Early adult
gene_symbol,Dcaf10
pvalue,0.8100073
gene_accession_id,MGI:2140179
parameter_name,HRV
parameter_id,IMPC_ECG_010_001
