mouse_strain,C57BL
analysis_id,650p679qs153275
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
parameter_name,Number of centre entries
parameter_id,ESLIM_007_001_015
pvalue,0.05169439
mouse_life_stage,E9.5
