gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,MGP_MLN_021_001
pvalue,0.5300961
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,c5jyr60z6f00w94
