mouse_life_stage,E18.5
pvalue,0.2396934
analysis_id,989lxu79u4s7tz3
parameter_name,CD4+ T helper cells - % of CD45+
parameter_id,MGP_IMM_072_001
mouse_strain,C57BL
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
