parameter_id,M-G-P_013_001_001
mouse_strain,C57BL
parameter_name,Eye
gene_accession_id,MGI:106659
pvalue,0.7065371
gene_symbol,Sprr1b
mouse_life_stage,Early adult
analysis_id,m4j42old2mx7m32
