parameter_id,MGP_IMM_073_001
pvalue,0.8828728
mouse_life_stage,Early adult
analysis_id,6kad3681c38i30g
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:1913396
gene_symbol,Maco1
