parameter_id,MGP_MLN_006_001
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,85f25q3bl65uimr
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
pvalue,0.650191
gene_symbol,Slc30a4
