pvalue,0.7383346
parameter_id,JAXLA_CSD_022_001
gene_symbol,Mms22l
mouse_strain,C57BL
parameter_name,Hindlimbs - size
analysis_id,kxwjay5tap6c114
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
