mouse_strain,C57BL
gene_accession_id,MGI:1919935
analysis_id,95c45m82178ir68
mouse_life_stage,Early adult
pvalue,0.9775622
parameter_name,Alanine aminotransferase
parameter_id,IMPC_CBC_013_001
gene_symbol,Dnajc6
