pvalue,0.6247791
mouse_life_stage,Early adult
gene_symbol,Kdm5b
mouse_strain,C57BL
analysis_id,8371a3hs23d872l
parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_accession_id,MGI:1922855
