parameter_id,IMPC_OFD_020_001
gene_symbol,Wars2
mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
pvalue,0.7657244
mouse_strain,C50BL
parameter_name,Distance travelled - total
analysis_id,8533uk68189av0r
