gene_symbol,Slc45a3
mouse_life_stage,Early adult
pvalue,0.3843136
gene_accession_id,MGI:1922082
analysis_id,20193zassfz0pq5
parameter_id,MGP_IMM_004_001
parameter_name,Total CD4+ T cells - % of ab T cells
mouse_strain,C57BL
