parameter_id,JAX_OFD_016_001
gene_accession_id,MGI:1913483
parameter_name,Center permanence time
mouse_strain,C57BL
pvalue,0.9207661
mouse_life_stage,E9.5
analysis_id,smu1871qixp6zss
gene_symbol,Dmap1
