parameter_id,MGP_MLN_067_001
mouse_strain,C57BL
analysis_id,7i2rs2z556zn7x0
gene_symbol,Hpca
mouse_life_stage,Late adult
pvalue,0.7636527
gene_accession_id,MGI:1336200
parameter_name,Resting CD4+ T helper cells - % of CD45+
