parameter_id,IMPC_CBC_008_001
pvalue,0.6366789
mouse_strain,C3H
analysis_id,alj1t757333x09r
parameter_name,Total bilirubin
gene_symbol,MECOM
gene_accession_id,MGI:95457
mouse_life_stage,Early adult
