parameter_id,IMPC_IMM_006_001
mouse_strain,C57BL
analysis_id,81v15b5ly112d9m
parameter_name,Others
gene_accession_id,MGI:2674093
pvalue,0.3793094
gene_symbol,Psd4
mouse_life_stage,Early adult
