mouse_life_stage,E15.5
gene_accession_id,MGI:99501
parameter_id,ESLIM_008_001_001
analysis_id,7470s25zyd0d4g3
mouse_strain,C57BL
parameter_name,Body position
gene_symbol,Fgb
pvalue,0.5368144
