parameter_id,MGP_IMM_112_001
parameter_name,Follicular B cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Rnf114
analysis_id,yr426bode7x95tg
mouse_strain,C57BL
gene_accession_id,MGI:1933159
pvalue,0.1387674
