parameter_id,MGP_PBI_002_001
mouse_strain,C57BL
pvalue,0.0901786
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
analysis_id,ei29dclgo4316m5
mouse_life_stage,Late adult
parameter_name,Alpha beta T cell percentage
