mouse_life_stage,Early adult
gene_accession_id,MGI:99915
analysis_id,q69z5y6k77w42lr
gene_symbol,Lamb3
parameter_name,CD8+ alpha beta T cell percentage
pvalue,0.9300448
parameter_id,MGP_PBI_004_001
mouse_strain,C57BL
