mouse_strain,C57BL
analysis_id,g9p4m6br7i5sftn
mouse_life_stage,Early adult
parameter_name,IgD+ mature B cell percentage
gene_accession_id,MGI:2140475
pvalue,0.6087603
gene_symbol,AU040320
parameter_id,MGP_PBI_015_001
