parameter_id,IMPC_HEM_027_001
parameter_name,Red blood cell distribution width
pvalue,0.3035085
mouse_strain,C57BL
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
analysis_id,7xx4080t5989sf1
mouse_life_stage,Early adult
