parameter_id,M-G-P_020_001_001
gene_symbol,Lcn2
mouse_life_stage,Early adult
analysis_id,e9c5mvlp76k0x6l
parameter_name,Body Weight
gene_accession_id,MGI:96757
mouse_strain,C57BL
pvalue,0.7753625
