gene_symbol,Slc30a4
parameter_id,MGP_IMM_099_001
mouse_strain,C57BL
gene_accession_id,MGI:1345282
analysis_id,9gawj08z99ie39l
mouse_life_stage,Middle aged adult
pvalue,0.4973911
parameter_name,Effector NK cells - % of CD45+
