parameter_id,IMPC_CBC_018_001
mouse_strain,C57BL
analysis_id,lg4349hn5dfy7kr
gene_accession_id,MGI:1921262
mouse_life_stage,Early adult
pvalue,3.08697e-06
gene_symbol,Rap2b
parameter_name,Glucose
