parameter_id,IMPC_GEL_063_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.1383236
analysis_id,ax73wok19d915vf
gene_symbol,Cpa3
gene_accession_id,MGI:88479
parameter_name,Delayed embryonic development
