parameter_id,IMPC_EYE_026_001
gene_accession_id,MGI:1914071
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Retinal Blood Vessels Pattern
pvalue,0.7560416
analysis_id,325m9n0d333ucdu
gene_symbol,Bcs1l
