parameter_id,M-G-P_016_001_001
gene_symbol,Psmd14
pvalue,0.2608036
mouse_life_stage,Early adult
gene_accession_id,MGI:1913284
parameter_name,White blood cell-count
mouse_strain,C57BL
analysis_id,6p52fyrg5jq9082
