parameter_id,HRWLLA_OFD_007_001
gene_symbol,Fgb
mouse_life_stage,E12.5
parameter_name,Whole arena resting time
analysis_id,p162r39b092icpg
pvalue,0.4900313
mouse_strain,C57BL
gene_accession_id,MGI:99501
