parameter_id,IMPC_CBC_053_001
analysis_id,af88bs385v65nb3
gene_symbol,Bach2
mouse_strain,C57BL
pvalue,0.4421762
gene_accession_id,MGI:894679
mouse_life_stage,Early adult
parameter_name,Thyroxine
