parameter_name,Total B cells - % of CD45+
analysis_id,2s1i470w64l3986
gene_accession_id,MGI:2181659
gene_symbol,Tox
mouse_strain,C57BL
pvalue,0.08289787
mouse_life_stage,Early adult
parameter_id,MGP_IMM_041_001
