parameter_id,IMPC_EYE_008_001
pvalue,0.07921477
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Corneal opacity
gene_accession_id,MGI:87968
analysis_id,ac204xy341dl16l
gene_symbol,Ahcy
