parameter_id,HMGULA_CBC_005_001
mouse_strain,C51BL
analysis_id,k854s49o179uwbv
parameter_name,Creatinine
gene_accession_id,MGI:2140179
mouse_life_stage,Early adult
pvalue,0.6374044
gene_symbol,Dcaf10
