parameter_id,IMPC_XRY_067_001
mouse_strain,C57BL
gene_symbol,Ssr2
mouse_life_stage,Early adult
pvalue,0.2680431
gene_accession_id,MGI:1913506
analysis_id,36vz0k241d2qnix
parameter_name,Caudal processes
