mouse_life_stage,Early adult
parameter_name,% Freezing duration pre-cue-2
gene_accession_id,MGI:2448481
parameter_id,ICS_FEA_019_001
analysis_id,oe4dp5z48aez8wz
gene_symbol,Mgst2
pvalue,0.3519699
mouse_strain,C57BL
