parameter_id,MGP_IMM_001_001
pvalue,0.9888548
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:2385884
mouse_strain,129SV
analysis_id,6t97pyp73nwl920
mouse_life_stage,Early adult
gene_symbol,Ddx27
