pvalue,0.8804912
mouse_life_stage,Early adult
parameter_id,JAX_LDT_003_001
gene_accession_id,MGI:1921493
analysis_id,zdjbd7p218279j4
parameter_name,Time mobile light side
mouse_strain,C57BL
gene_symbol,Slx4ip
