parameter_id,M-G-P_006_001_026
parameter_name,Fusion of vertebrae
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
mouse_life_stage,Late adult
pvalue,0.1268739
mouse_strain,C57BL
analysis_id,5x6w0r9843ol210
