parameter_id,IMPC_CBC_012_001
gene_accession_id,MGI:1914672
parameter_name,Aspartate aminotransferase
gene_symbol,Dhdds
analysis_id,s79jdwkws5ka9qg
pvalue,0.206478
mouse_strain,C57BL
mouse_life_stage,Early adult
