parameter_id,JAX_OFD_017_001
gene_accession_id,MGI:99605
parameter_name,Center average speed
mouse_life_stage,Early adult
gene_symbol,Cntfr
analysis_id,ud9s9i710qcaun3
mouse_strain,129SV
pvalue,0.3671141
