parameter_id,MGP_MLN_074_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.09816935
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,Effector CD8+ T cells - % of CD45+
analysis_id,p7jqpz86p91g75b
