parameter_id,JAX_OFD_016_001
mouse_life_stage,E15.5
parameter_name,Center permanence time
mouse_strain,C57BL
gene_accession_id,MGI:2444554
analysis_id,7kd25ps065320eg
pvalue,0.9623299
gene_symbol,Mapkap1
