parameter_id,IMPC_XRY_023_001
parameter_name,Ulna
analysis_id,40gz89x2unufs0m
mouse_life_stage,Early adult
pvalue,0.2273537
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
mouse_strain,C57BL
