parameter_id,IMPC_OFD_012_001
analysis_id,eu2v354ym90s0yh
parameter_name,Periphery permanence time
mouse_life_stage,E9.5
gene_symbol,Tiprl
pvalue,0.8628834
gene_accession_id,MGI:1915087
mouse_strain,C57BL
