parameter_id,IMPC_CBC_058_001
parameter_name,Cholesterol ratio
pvalue,0.5731114
mouse_life_stage,Early adult
gene_symbol,Col6a3
analysis_id,62lf7252r57d9j3
gene_accession_id,MGI:88461
mouse_strain,C57BL
