parameter_id,IMPC_IMM_064_001
gene_accession_id,MGI:97838
mouse_strain,C57BL
gene_symbol,Eprs1
analysis_id,2g357gl8o9924wg
mouse_life_stage,Early adult
parameter_name,B1B Cells
pvalue,0.6554978
