gene_accession_id,MGI:99915
gene_symbol,Lamb3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_079_001
pvalue,0.2605284
parameter_name,Aggression
analysis_id,h82pb8bd8588i8j
