parameter_id,MGP_IMM_070_001
analysis_id,ntl859ux5v41s30
parameter_name,Total ab T cells - % of CD45+
gene_accession_id,MGI:109384
pvalue,0.8197107
gene_symbol,Atf3
mouse_life_stage,Early adult
mouse_strain,C57BL
