parameter_id,MGP_PBI_032_001
gene_symbol,Rgs20
pvalue,0.6050023
mouse_strain,C57BL
parameter_name,CD4+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:1929866
analysis_id,d0nl1m5xjw4w34n
mouse_life_stage,Early adult
