mouse_life_stage,Early adult
parameter_id,MGP_IMM_011_001
pvalue,0.6401176
analysis_id,8uo185d334k2x0v
gene_symbol,Dcaf10
gene_accession_id,MGI:2140179
parameter_name,Resting Treg cells - % of Treg
mouse_strain,C57BL
