mouse_strain,C57BL
parameter_name,Hemorrhage
analysis_id,qen90hf5g4vlc8m
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
pvalue,0.978076
parameter_id,IMPC_GEO_009_002
gene_symbol,Cntfr
