parameter_id,IMPC_XRY_027_001
pvalue,0.2353859
parameter_name,Joints
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,25g22sv3zq3644k
gene_accession_id,MGI:1923029
gene_symbol,Dnaaf9
