gene_symbol,Slc39a10
analysis_id,50sifl825ayqh4s
pvalue,0.7409695
gene_accession_id,MGI:1914515
parameter_id,MGP_IMM_089_001
parameter_name,KLRG1+ gd T cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,E9.5
