parameter_id,IMPC_OFD_013_001
parameter_name,Periphery average speed
analysis_id,428uhc39ytn01ep
gene_symbol,Cpa3
gene_accession_id,MGI:88479
pvalue,0.3958878
mouse_life_stage,Early adult
mouse_strain,C57BL
