parameter_id,IMPC_DXA_003_001
mouse_strain,C57BL
analysis_id,m5736e2u97y6m6p
parameter_name,Lean mass
gene_symbol,Steap3
gene_accession_id,MGI:1915678
mouse_life_stage,Early adult
pvalue,0.1200015
