pvalue,0.2399557
parameter_id,IMPC_ABR_008_001
parameter_name,18kHz-evoked ABR Threshold
analysis_id,136iy44yvl52873
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1336200
