parameter_id,IMPC_IMM_065_001
pvalue,0.09092346
analysis_id,t0296dj7zm4ssv7
parameter_name,B2B Cells
gene_accession_id,MGI:1929242
gene_symbol,Ivd
mouse_strain,C57BL
mouse_life_stage,Early adult
