mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9480032
parameter_name,Fat mass
gene_symbol,Gpbp1l1
parameter_id,IMPC_DXA_002_001
analysis_id,75y26r2292am0nq
gene_accession_id,MGI:1924360
